8	Lykke Li	https://www.last.fm/music/Lykke+Li
3	Lynyrd Skynyrd	https://www.last.fm/music/Lynyrd+Skynyrd
1	MGMT	https://www.last.fm/music/MGMT
2	Meat Loaf	https://www.last.fm/music/Meat+Loaf
3	Meisce	https://www.last.fm/music/Meisce
1	Meryl Streep	https://www.last.fm/music/Meryl+Streep
2	Metallica	https://www.last.fm/music/Metallica
4	Metric	https://www.last.fm/music/Metric
3	Michael Price	https://www.last.fm/music/Michael+Price
1	Mickey Rickshaw	https://www.last.fm/music/Mickey+Rickshaw
1	Mike Denver	https://www.last.fm/music/Mike+Denver
104	Millencolin	https://www.last.fm/music/Millencolin
1	Motörhead	https://www.last.fm/music/Mot%C3%B6rhead
1	Mr. Big	https://www.last.fm/music/Mr.+Big
210	Mr. Irish Bastard	https://www.last.fm/music/Mr.+Irish+Bastard
2	Mudmen	https://www.last.fm/music/Mudmen
360	Mumford & Sons	https://www.last.fm/music/Mumford+&+Sons
10	Mundy	https://www.last.fm/music/Mundy
15	Murray Gold	https://www.last.fm/music/Murray+Gold
710	Muse	https://www.last.fm/music/Muse
3	Mutemath	https://www.last.fm/music/Mutemath
1	My Chemical Romance	https://www.last.fm/music/My+Chemical+Romance
1	Mötley Crüe	https://www.last.fm/music/M%C3%B6tley+Cr%C3%BCe
2	NOFX	https://www.last.fm/music/NOFX
205	Nate Ruess	https://www.last.fm/music/Nate+Ruess
1	New Era	https://www.last.fm/music/New+Era
2	Nick Cave & The Bad Seeds	https://www.last.fm/music/Nick+Cave+&+The+Bad+Seeds
73	Nickelback	https://www.last.fm/music/Nickelback
2	Night Ranger	https://www.last.fm/music/Night+Ranger
1	Nirvana	https://www.last.fm/music/Nirvana
1	Noel Gallagher	https://www.last.fm/music/Noel+Gallagher
2	North Alone	https://www.last.fm/music/North+Alone
7	OK Go	https://www.last.fm/music/OK+Go
4	Oasis	https://www.last.fm/music/Oasis
1	Of Monsters and Men	https://www.last.fm/music/Of+Monsters+and+Men
1	Old Sea Brigade	https://www.last.fm/music/Old+Sea+Brigade
42	One Night Only	https://www.last.fm/music/One+Night+Only
1	Ozzy Osbourne	https://www.last.fm/music/Ozzy+Osbourne
2	P!nk	https://www.last.fm/music/P!nk
2	Paddy Reilly	https://www.last.fm/music/Paddy+Reilly
24	Paddy and the Rats	https://www.last.fm/music/Paddy+and+the+Rats
1	Panic! at the Disco	https://www.last.fm/music/Panic!+at+the+Disco
2	Papa Roach	https://www.last.fm/music/Papa+Roach
12	Paramore	https://www.last.fm/music/Paramore
2509	Passenger	https://www.last.fm/music/Passenger
2	Pat Benatar	https://www.last.fm/music/Pat+Benatar
1	Patty Gurdy	https://www.last.fm/music/Patty+Gurdy
2	Paul Brady	https://www.last.fm/music/Paul+Brady
3	Paul McCartney	https://www.last.fm/music/Paul+McCartney
2	Paul McDonald & Nikki Reed	https://www.last.fm/music/Paul+McDonald+&+Nikki+Reed
4	Pennywise	https://www.last.fm/music/Pennywise
4	Pentatonix	https://www.last.fm/music/Pentatonix
1	Pete Yorn	https://www.last.fm/music/Pete+Yorn
1	Pezz	https://www.last.fm/music/Pezz
1	Philip Bailey	https://www.last.fm/music/Philip+Bailey
1	Phoenix	https://www.last.fm/music/Phoenix
307	Pink Floyd	https://www.last.fm/music/Pink+Floyd
8	Pipes and Pints	https://www.last.fm/music/Pipes+and+Pints
1	Placebo	https://www.last.fm/music/Placebo
1	Planxty	https://www.last.fm/music/Planxty
3	Poison	https://www.last.fm/music/Poison
1	Preview	https://www.last.fm/music/Preview
1	Puddle of Mudd	https://www.last.fm/music/Puddle+of+Mudd
7	Queen	https://www.last.fm/music/Queen
2	Queens of the Stone Age	https://www.last.fm/music/Queens+of+the+Stone+Age
2	Queensrÿche	https://www.last.fm/music/Queensr%C3%BFche
8	R.E.M.	https://www.last.fm/music/R.E.M.
14	Radiohead	https://www.last.fm/music/Radiohead
7	Ralph McTell	https://www.last.fm/music/Ralph+McTell
1	Rammstein	https://www.last.fm/music/Rammstein
1	Ramones	https://www.last.fm/music/Ramones
1	Rancid	https://www.last.fm/music/Rancid
5	Red Hot Chili Peppers	https://www.last.fm/music/Red+Hot+Chili+Peppers
23	Richie Sambora	https://www.last.fm/music/Richie+Sambora
907	Rise Against	https://www.last.fm/music/Rise+Against
5	Robbie Williams	https://www.last.fm/music/Robbie+Williams
1	Ron Kavana	https://www.last.fm/music/Ron+Kavana
1	Ron Pope	https://www.last.fm/music/Ron+Pope
2	Royal Blood	https://www.last.fm/music/Royal+Blood
14	Runrig	https://www.last.fm/music/Runrig
1	RyanDan	https://www.last.fm/music/RyanDan
3	Sabaton	https://www.last.fm/music/Sabaton
