2019-02-06 15:05:00 +0000 UTC	Amanda	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/Amanda
2019-02-06 15:12:00 +0000 UTC	Dirty Rotten Bastards	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/Dirty+Rotten+Bastards
2019-02-06 15:15:00 +0000 UTC	99 Revolutions	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/99+Revolutions
2019-02-06 15:20:00 +0000 UTC	The Forgotten	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/The+Forgotten
2019-02-06 15:43:00 +0000 UTC	Amy	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/Amy
2019-02-06 15:48:00 +0000 UTC	Brutal Love	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/Brutal+Love
2019-02-06 15:52:00 +0000 UTC	Missing You	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/Missing+You
2019-02-06 15:54:00 +0000 UTC	8th Avenue Serenade	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/8th+Avenue+Serenade
2019-02-06 15:57:00 +0000 UTC	Drama Queen	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/Drama+Queen
2019-02-06 16:01:00 +0000 UTC	X-Kid	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/X-Kid
2019-02-06 16:05:00 +0000 UTC	Sex, Drugs  Violence	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/Sex,+Drugs++Violence
2019-02-06 16:08:00 +0000 UTC	A Little Boy Named Train	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/A+Little+Boy+Named+Train
2019-02-06 16:11:00 +0000 UTC	Amanda	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/Amanda
2019-02-06 16:14:00 +0000 UTC	Walk Away	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/Walk+Away
2019-02-06 16:21:00 +0000 UTC	Dirty Rotten Bastards	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/Dirty+Rotten+Bastards
2019-02-06 16:25:00 +0000 UTC	99 Revolutions	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/99+Revolutions
2019-02-06 16:30:00 +0000 UTC	The Forgotten	Green Day	Uno . . . Dos . . . Tré!	https://www.last.fm/music/Green+Day/_/The+Forgotten
2019-02-06 17:48:00 +0000 UTC	Holiday / Boulevard of Broken Dreams	Green Day	American Idiot	https://www.last.fm/music/Green+Day/_/Holiday+%2F+Boulevard+of+Broken+Dreams
2019-02-06 17:53:00 +0000 UTC	Are We the Waiting / St. Jimmy	Green Day	American Idiot	https://www.last.fm/music/Green+Day/_/Are+We+the+Waiting+%2F+St.+Jimmy
2019-02-06 17:59:00 +0000 UTC	Give Me Novacaine / She's a Rebel	Green Day	American Idiot	https://www.last.fm/music/Green+Day/_/Give+Me+Novacaine+%2F+She%27s+a+Rebel
2019-02-07 07:53:00 +0000 UTC	Forever (2009 Version)	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Forever+(2009+Version)
2019-02-07 07:57:00 +0000 UTC	Forever (2009 Version)	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Forever+(2009+Version)
2019-02-07 08:01:00 +0000 UTC	Forever	Dropkick Murphys	Live on St. Patrick's Day	https://www.last.fm/music/Dropkick+Murphys/_/Forever
2019-02-07 08:04:00 +0000 UTC	Forever (2009 Version)	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Forever+(2009+Version)
2019-02-07 08:07:00 +0000 UTC	Forever	Dropkick Murphys	Sing Loud, Sing Proud	https://www.last.fm/music/Dropkick+Murphys/_/Forever
2019-02-07 08:11:00 +0000 UTC	Caught In A Jar	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Caught+In+A+Jar
2019-02-07 08:15:00 +0000 UTC	Bastards on Parade	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Bastards+on+Parade
2019-02-07 08:15:00 +0000 UTC	10 Years of Service	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/10+Years+of+Service
2019-02-07 08:17:00 +0000 UTC	Captain Kelly's Kitchen	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Captain+Kelly%27s+Kitchen
2019-02-07 08:18:00 +0000 UTC	Shattered	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Shattered
2019-02-07 09:33:00 +0000 UTC	In the End	Linkin Park	Hybrid Theory (Bonus Track Version)	https://www.last.fm/music/Linkin+Park/_/In+the+End
2019-02-07 09:38:00 +0000 UTC	Can't Stop	Red Hot Chili Peppers	By The Way (Deluxe Version)	https://www.last.fm/music/Red+Hot+Chili+Peppers/_/Can%27t+Stop
2019-02-07 10:44:00 +0000 UTC	Seven Nation Army	The White Stripes	Elephant	https://www.last.fm/music/The+White+Stripes/_/Seven+Nation+Army
2019-02-07 10:47:00 +0000 UTC	American Idiot	Green Day	American Idiot (Deluxe)	https://www.last.fm/music/Green+Day/_/American+Idiot
2019-02-07 11:17:00 +0000 UTC	Take Me Out	Franz Ferdinand	Franz Ferdinand	https://www.last.fm/music/Franz+Ferdinand/_/Take+Me+Out
2019-02-07 11:20:00 +0000 UTC	Plug In Baby	Muse	Origin of Symmetry	https://www.last.fm/music/Muse/_/Plug+In+Baby
2019-02-07 11:24:00 +0000 UTC	Best of You	Foo Fighters	In Your Honor	https://www.last.fm/music/Foo+Fighters/_/Best+of+You
2019-02-07 11:28:00 +0000 UTC	Somebody Told Me	The Killers	Hot Fuss	https://www.last.fm/music/The+Killers/_/Somebody+Told+Me
2019-02-07 11:32:00 +0000 UTC	In My Place	Coldplay	A Rush of Blood to the Head	https://www.last.fm/music/Coldplay/_/In+My+Place
2019-02-07 11:35:00 +0000 UTC	Sex on Fire	Kings of Leon	Only by the Night	https://www.last.fm/music/Kings+of+Leon/_/Sex+on+Fire
2019-02-07 11:38:00 +0000 UTC	Island in the Sun	Weezer	Weezer (Green Album)	https://www.last.fm/music/Weezer/_/Island+in+the+Sun
2019-02-07 11:42:00 +0000 UTC	How You Remind Me	Nickelback	Silver Side Up	https://www.last.fm/music/Nickelback/_/How+You+Remind+Me
2019-02-07 11:45:00 +0000 UTC	Lonely Day	System of a Down	Hypnotize	https://www.last.fm/music/System+of+a+Down/_/Lonely+Day
2019-02-07 11:48:00 +0000 UTC	Last Nite	The Strokes	Is This It	https://www.last.fm/music/The+Strokes/_/Last+Nite
2019-02-07 11:52:00 +0000 UTC	Beautiful Day	U2	All That You Can't Leave Behind	https://www.last.fm/music/U2/_/Beautiful+Day
2019-02-07 11:56:00 +0000 UTC	Are You Gonna Be My Girl	Jet	Get Born	https://www.last.fm/music/Jet/_/Are+You+Gonna+Be+My+Girl
2019-02-07 11:59:00 +0000 UTC	Banquet	Bloc Party	Silent Alarm	https://www.last.fm/music/Bloc+Party/_/Banquet
2019-02-07 12:03:00 +0000 UTC	Bring Me to Life	Evanescence	Fallen	https://www.last.fm/music/Evanescence/_/Bring+Me+to+Life
2019-02-07 12:07:00 +0000 UTC	The Kill	30 Seconds to Mars	A Beautiful Lie	https://www.last.fm/music/30+Seconds+to+Mars/_/The+Kill
2019-02-07 12:36:00 +0000 UTC	Like a Stone	Audioslave	Audioslave	https://www.last.fm/music/Audioslave/_/Like+a+Stone
2019-02-07 12:39:00 +0000 UTC	The Middle	Jimmy Eat World	Bleed American (Deluxe Edition)	https://www.last.fm/music/Jimmy+Eat+World/_/The+Middle
2019-02-07 12:42:00 +0000 UTC	Hate To Say I Told You So	The Hives	Boyhood: Music from the Motion Picture	https://www.last.fm/music/The+Hives/_/Hate+To+Say+I+Told+You+So
2019-02-07 12:45:00 +0000 UTC	I Bet You Look Good on the Dancefloor	Arctic Monkeys	Whatever People Say I Am, That's What I'm Not	https://www.last.fm/music/Arctic+Monkeys/_/I+Bet+You+Look+Good+on+the+Dancefloor
2019-02-07 12:49:00 +0000 UTC	No One Knows	Queens of the Stone Age	Songs for the Deaf	https://www.last.fm/music/Queens+of+the+Stone+Age/_/No+One+Knows
2019-02-07 12:50:00 +0000 UTC	Steady, as She Goes	The Raconteurs	Broken Boy Soldiers	https://www.last.fm/music/The+Raconteurs/_/Steady,+as+She+Goes
2019-02-07 12:52:00 +0000 UTC	I Bet You Look Good on the Dancefloor	Arctic Monkeys	Whatever People Say I Am, That's What I'm Not	https://www.last.fm/music/Arctic+Monkeys/_/I+Bet+You+Look+Good+on+the+Dancefloor
2019-02-07 12:57:00 +0000 UTC	No One Knows	Queens of the Stone Age	Songs for the Deaf	https://www.last.fm/music/Queens+of+the+Stone+Age/_/No+One+Knows
2019-02-07 13:00:00 +0000 UTC	Steady, as She Goes	The Raconteurs	Broken Boy Soldiers	https://www.last.fm/music/The+Raconteurs/_/Steady,+as+She+Goes
2019-02-07 13:04:00 +0000 UTC	In Too Deep	Sum 41	All Killer, No Filler	https://www.last.fm/music/Sum+41/_/In+Too+Deep
2019-02-07 13:07:00 +0000 UTC	Numb	Linkin Park	Meteora (Bonus Track Version)	https://www.last.fm/music/Linkin+Park/_/Numb
2019-02-07 13:11:00 +0000 UTC	The Pretender	Foo Fighters	Echoes, Silence, Patience  Grace	https://www.last.fm/music/Foo+Fighters/_/The+Pretender
2019-02-07 13:15:00 +0000 UTC	Too Much, Too Young, Too Fast	Airbourne	Runnin' Wild	https://www.last.fm/music/Airbourne/_/Too+Much,+Too+Young,+Too+Fast
2019-02-07 13:19:00 +0000 UTC	The Reason	Hoobastank	The Reason	https://www.last.fm/music/Hoobastank/_/The+Reason
2019-02-07 13:19:00 +0000 UTC	Wish You Were Here	Incubus	Morning View	https://www.last.fm/music/Incubus/_/Wish+You+Were+Here
2019-02-07 13:23:00 +0000 UTC	The Reason	Hoobastank	The Reason	https://www.last.fm/music/Hoobastank/_/The+Reason
2019-02-07 13:27:00 +0000 UTC	Wish You Were Here	Incubus	Morning View	https://www.last.fm/music/Incubus/_/Wish+You+Were+Here
2019-02-07 13:31:00 +0000 UTC	Boulevard of Broken Dreams	Green Day	Boulevard of Broken Dreams	https://www.last.fm/music/Green+Day/_/Boulevard+of+Broken+Dreams
2019-02-07 13:35:00 +0000 UTC	It's My Life	Bon Jovi	Bon Jovi Greatest Hits - The Ultimate Collection (Int'l Deluxe Package)	https://www.last.fm/music/Bon+Jovi/_/It%27s+My+Life
2019-02-07 13:39:00 +0000 UTC	It's Not Over	Daughtry	It's Not Over....The Hits So Far	https://www.last.fm/music/Daughtry/_/It%27s+Not+Over
2019-02-07 13:43:00 +0000 UTC	My Sacrifice	Creed	Weathered	https://www.last.fm/music/Creed/_/My+Sacrifice
2019-02-07 13:48:00 +0000 UTC	It's Been Awhile	Staind	Break The Cycle (Parental Advisory)	https://www.last.fm/music/Staind/_/It%27s+Been+Awhile
2019-02-07 13:53:00 +0000 UTC	Dani California	Red Hot Chili Peppers	Stadium Arcadium	https://www.last.fm/music/Red+Hot+Chili+Peppers/_/Dani+California
2019-02-07 13:56:00 +0000 UTC	Use Somebody	Kings of Leon	Use Somebody	https://www.last.fm/music/Kings+of+Leon/_/Use+Somebody
2019-02-07 14:00:00 +0000 UTC	Shoot the Runner	Kasabian	Empire	https://www.last.fm/music/Kasabian/_/Shoot+the+Runner
2019-02-07 14:03:00 +0000 UTC	The Bitter End	Placebo	Sleeping with Ghosts	https://www.last.fm/music/Placebo/_/The+Bitter+End
2019-02-07 14:06:00 +0000 UTC	Rock  Roll Queen	The Subways	Young for Eternity	https://www.last.fm/music/The+Subways/_/Rock++Roll+Queen
2019-02-07 14:10:00 +0000 UTC	When You Were Young	The Killers	Sam's Town	https://www.last.fm/music/The+Killers/_/When+You+Were+Young
2019-02-07 14:14:00 +0000 UTC	Hysteria	Muse	Absolution	https://www.last.fm/music/Muse/_/Hysteria
2019-02-07 14:18:00 +0000 UTC	Chasing Cars	Snow Patrol	Chasing Cars (Holland Version)	https://www.last.fm/music/Snow+Patrol/_/Chasing+Cars
2019-02-07 14:19:00 +0000 UTC	Get Free	The Vines	Highly Evolved	https://www.last.fm/music/The+Vines/_/Get+Free
2019-02-07 15:15:00 +0000 UTC	Evil	Interpol	Antics	https://www.last.fm/music/Interpol/_/Evil
2019-02-07 15:23:00 +0000 UTC	Last Resort	Papa Roach	20 #1’s: Alternative Rock	https://www.last.fm/music/Papa+Roach/_/Last+Resort
2019-02-07 15:26:00 +0000 UTC	You're Gonna Go Far, Kid	The Offspring	Rise and Fall, Rage and Grace	https://www.last.fm/music/The+Offspring/_/You%27re+Gonna+Go+Far,+Kid
2019-02-07 15:30:00 +0000 UTC	Slither	Velvet Revolver	Contraband	https://www.last.fm/music/Velvet+Revolver/_/Slither
2019-02-07 15:36:00 +0000 UTC	Dance, Dance	Fall Out Boy	From Under the Cork Tree Limited Tour Edition	https://www.last.fm/music/Fall+Out+Boy/_/Dance,+Dance
2019-02-07 15:39:00 +0000 UTC	Golden Skans	Klaxons	Golden Skans	https://www.last.fm/music/Klaxons/_/Golden+Skans
2019-02-07 15:40:00 +0000 UTC	Feeling This	blink-182	blink-182	https://www.last.fm/music/blink-182/_/Feeling+This
2019-02-07 17:03:00 +0000 UTC	Fields of Athenry	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Fields+of+Athenry
2019-02-07 17:06:00 +0000 UTC	Your Spirit's Alive	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Your+Spirit%27s+Alive
2019-02-07 17:10:00 +0000 UTC	The Warrior's Code	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/The+Warrior%27s+Code
2019-02-07 17:13:00 +0000 UTC	The Dirty Glass	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/The+Dirty+Glass
2019-02-07 17:16:00 +0000 UTC	Tomorrow's Industry	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Tomorrow%27s+Industry
2019-02-07 17:20:00 +0000 UTC	Citizen C.I.A.	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Citizen+C.I.A.
2019-02-07 17:20:00 +0000 UTC	Forever (2009 Version)	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Forever+(2009+Version)
2019-02-07 17:24:00 +0000 UTC	Worker's Song	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Worker%27s+Song
2019-02-07 17:28:00 +0000 UTC	Baba O'Riley	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Baba+O%27Riley
2019-02-08 08:01:00 +0000 UTC	I'm Shipping Up to Boston	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/I%27m+Shipping+Up+to+Boston
2019-02-08 08:05:00 +0000 UTC	Forever (2009 Version)	Dropkick Murphys	Live On Lansdowne, Boston MA	https://www.last.fm/music/Dropkick+Murphys/_/Forever+(2009+Version)
2019-02-08 08:08:00 +0000 UTC	Forever	Dropkick Murphys	Sing Loud, Sing Proud	https://www.last.fm/music/Dropkick+Murphys/_/Forever
2019-02-08 08:12:00 +0000 UTC	Worker's Song	Dropkick Murphys	Blackout	https://www.last.fm/music/Dropkick+Murphys/_/Worker%27s+Song
2019-02-08 08:15:00 +0000 UTC	The Outcast	Dropkick Murphys	Blackout	https://www.last.fm/music/Dropkick+Murphys/_/The+Outcast
2019-02-08 08:18:00 +0000 UTC	Black Velvet Band	Dropkick Murphys	Blackout	https://www.last.fm/music/Dropkick+Murphys/_/Black+Velvet+Band
2019-02-08 08:20:00 +0000 UTC	Gonna Be a Blackout Tonight	Dropkick Murphys	Blackout	https://www.last.fm/music/Dropkick+Murphys/_/Gonna+Be+a+Blackout+Tonight
2019-02-08 08:23:00 +0000 UTC	World Full of Hate	Dropkick Murphys	Blackout	https://www.last.fm/music/Dropkick+Murphys/_/World+Full+of+Hate
2019-02-08 08:25:00 +0000 UTC	Buried Alive	Dropkick Murphys	Blackout	https://www.last.fm/music/Dropkick+Murphys/_/Buried+Alive
2019-02-08 09:41:00 +0000 UTC	American Idiot	Green Day	American Idiot (Deluxe)	https://www.last.fm/music/Green+Day/_/American+Idiot
2019-02-08 09:50:00 +0000 UTC	Jesus of Suburbia	Green Day	American Idiot (Deluxe)	https://www.last.fm/music/Green+Day/_/Jesus+of+Suburbia
2019-02-08 09:58:00 +0000 UTC	Holiday / Boulevard of Broken Dreams	Green Day	American Idiot (Deluxe)	https://www.last.fm/music/Green+Day/_/Holiday+%2F+Boulevard+of+Broken+Dreams
2019-02-08 10:04:00 +0000 UTC	Are We the Waiting / St. Jimmy	Green Day	American Idiot (Deluxe)	https://www.last.fm/music/Green+Day/_/Are+We+the+Waiting+%2F+St.+Jimmy
2019-02-08 10:09:00 +0000 UTC	Give Me Novacaine / She's a Rebel	Green Day	American Idiot (Deluxe)	https://www.last.fm/music/Green+Day/_/Give+Me+Novacaine+%2F+She%27s+a+Rebel
2019-02-08 10:17:00 +0000 UTC	Extraordinary Girl / Letterbomb	Green Day	American Idiot (Deluxe)	https://www.last.fm/music/Green+Day/_/Extraordinary+Girl+%2F+Letterbomb
2019-02-08 10:22:00 +0000 UTC	Wake Me Up When September Ends	Green Day	American Idiot (Deluxe)	https://www.last.fm/music/Green+Day/_/Wake+Me+Up+When+September+Ends
2019-02-08 10:41:00 +0000 UTC	Homecoming	Green Day	American Idiot (Deluxe)	https://www.last.fm/music/Green+Day/_/Homecoming
2019-02-08 10:45:00 +0000 UTC	Whatsername	Green Day	American Idiot (Deluxe)	https://www.last.fm/music/Green+Day/_/Whatsername
2019-02-08 10:49:00 +0000 UTC	Too Much Too Soon	Green Day	American Idiot (Deluxe)	https://www.last.fm/music/Green+Day/_/Too+Much+Too+Soon
2019-02-08 10:51:00 +0000 UTC	Shoplifter	Green Day	American Idiot (Deluxe)	https://www.last.fm/music/Green+Day/_/Shoplifter
2019-02-08 11:03:00 +0000 UTC	SOS	Millencolin	SOS (Single)	https://www.last.fm/music/Millencolin/_/SOS
2019-02-08 11:06:00 +0000 UTC	SOS	Millencolin	SOS (Single)	https://www.last.fm/music/Millencolin/_/SOS
2019-02-08 11:08:00 +0000 UTC	The Profane Rights Of Man	Bad Religion	The Profane Rights Of Man (Single)	https://www.last.fm/music/Bad+Religion/_/The+Profane+Rights+Of+Man
2019-02-08 11:11:00 +0000 UTC	Throw Me to the Lions	Alkaline Trio	Is This Thing Cursed?	https://www.last.fm/music/Alkaline+Trio/_/Throw+Me+to+the+Lions
2019-02-08 11:15:00 +0000 UTC	Won't Give Up The Fight	Pennywise	Never Gonna Die	https://www.last.fm/music/Pennywise/_/Won%27t+Give+Up+The+Fight
2019-02-08 11:17:00 +0000 UTC	Still Waiting	Sum 41	Does This Look Infected?	https://www.last.fm/music/Sum+41/_/Still+Waiting
2019-02-08 11:21:00 +0000 UTC	Savior	Rise Against	Appeal to Reason	https://www.last.fm/music/Rise+Against/_/Savior
2019-02-08 11:24:00 +0000 UTC	Punk Rock Song	Bad Religion	Punk Rock Song	https://www.last.fm/music/Bad+Religion/_/Punk+Rock+Song
2019-02-08 11:27:00 +0000 UTC	SOS	Millencolin	SOS (Single)	https://www.last.fm/music/Millencolin/_/SOS
2019-02-08 11:30:00 +0000 UTC	American Idiot	Green Day	American Idiot	https://www.last.fm/music/Green+Day/_/American+Idiot
2019-02-08 11:31:00 +0000 UTC	Stickin in My Eye	NOFX	The Greatest Songs Ever Written (By Us)	https://www.last.fm/music/NOFX/_/Stickin+in+My+Eye
2019-02-08 11:33:00 +0000 UTC	Rabbit Hole	blink-182	California (Deluxe Edition)	https://www.last.fm/music/blink-182/_/Rabbit+Hole
2019-02-08 11:36:00 +0000 UTC	Spokesman	Goldfinger	The Best Of Goldfinger	https://www.last.fm/music/Goldfinger/_/Spokesman
2019-02-08 11:39:00 +0000 UTC	Graveyard	Light Years	Afterlife	https://www.last.fm/music/Light+Years/_/Graveyard
2019-02-08 11:42:00 +0000 UTC	Roots Radical	Rancid	...And Out Come The Wolves (20th Anniversary Re-Issue)	https://www.last.fm/music/Rancid/_/Roots+Radical
2019-02-08 11:45:00 +0000 UTC	Trouble Follows Me	Anti-Flag	American Fall	https://www.last.fm/music/Anti-Flag/_/Trouble+Follows+Me
2019-02-08 11:47:00 +0000 UTC	Written in Blood	The Casualties	Written In Blood	https://www.last.fm/music/The+Casualties/_/Written+in+Blood
2019-02-08 11:50:00 +0000 UTC	Flat Earth Stomp	Adolescents	Cropduster	https://www.last.fm/music/Adolescents/_/Flat+Earth+Stomp
2019-02-08 11:56:00 +0000 UTC	SOS	Millencolin	SOS (Single)	https://www.last.fm/music/Millencolin/_/SOS
2019-02-08 11:58:00 +0000 UTC	The Profane Rights Of Man	Bad Religion	The Profane Rights Of Man (Single)	https://www.last.fm/music/Bad+Religion/_/The+Profane+Rights+Of+Man
2019-02-08 12:02:00 +0000 UTC	SOS	Millencolin	SOS (Single)	https://www.last.fm/music/Millencolin/_/SOS
2019-02-08 12:02:00 +0000 UTC	The Profane Rights Of Man	Bad Religion	The Profane Rights Of Man (Single)	https://www.last.fm/music/Bad+Religion/_/The+Profane+Rights+Of+Man
2019-02-08 14:09:00 +0000 UTC	Throw Me to the Lions	Alkaline Trio	Is This Thing Cursed?	https://www.last.fm/music/Alkaline+Trio/_/Throw+Me+to+the+Lions
2019-02-08 14:13:00 +0000 UTC	The Profane Rights Of Man	Bad Religion	The Profane Rights Of Man (Single)	https://www.last.fm/music/Bad+Religion/_/The+Profane+Rights+Of+Man
2019-02-08 14:13:00 +0000 UTC	SOS	Millencolin	SOS (Single)	https://www.last.fm/music/Millencolin/_/SOS
2019-02-08 14:16:00 +0000 UTC	SOS	Millencolin	SOS (Single)	https://www.last.fm/music/Millencolin/_/SOS
2019-02-08 14:17:00 +0000 UTC	The Profane Rights Of Man	Bad Religion	The Profane Rights Of Man (Single)	https://www.last.fm/music/Bad+Religion/_/The+Profane+Rights+Of+Man
2019-02-08 14:20:00 +0000 UTC	SOS	Millencolin	SOS (Single)	https://www.last.fm/music/Millencolin/_/SOS
2019-02-08 14:20:00 +0000 UTC	The Profane Rights Of Man	Bad Religion	The Profane Rights Of Man (Single)	https://www.last.fm/music/Bad+Religion/_/The+Profane+Rights+Of+Man
2019-02-08 14:24:00 +0000 UTC	SOS	Millencolin	SOS (Single)	https://www.last.fm/music/Millencolin/_/SOS
2019-02-08 14:26:00 +0000 UTC	The Profane Rights Of Man	Bad Religion	The Profane Rights Of Man (Single)	https://www.last.fm/music/Bad+Religion/_/The+Profane+Rights+Of+Man
2019-02-08 14:29:00 +0000 UTC	Throw Me to the Lions	Alkaline Trio	Is This Thing Cursed?	https://www.last.fm/music/Alkaline+Trio/_/Throw+Me+to+the+Lions
2019-02-08 14:32:00 +0000 UTC	Won't Give Up The Fight	Pennywise	Never Gonna Die	https://www.last.fm/music/Pennywise/_/Won%27t+Give+Up+The+Fight
2019-02-08 14:34:00 +0000 UTC	Still Waiting	Sum 41	Does This Look Infected?	https://www.last.fm/music/Sum+41/_/Still+Waiting
2019-02-08 14:36:00 +0000 UTC	The Anthem	Good Charlotte	Greatest Hits	https://www.last.fm/music/Good+Charlotte/_/The+Anthem
2019-02-08 14:43:00 +0000 UTC	Nothing	Millencolin	Nothing (Single)	https://www.last.fm/music/Millencolin/_/Nothing
2019-02-08 14:43:00 +0000 UTC	Never Let Me Down	Teen Agers	When We Were	https://www.last.fm/music/Teen+Agers/_/Never+Let+Me+Down
2019-02-08 14:46:00 +0000 UTC	Nothing	Millencolin	Nothing (Single)	https://www.last.fm/music/Millencolin/_/Nothing
2019-02-08 14:49:00 +0000 UTC	Inte Vara Ägd	Millencolin	True Brew EP	https://www.last.fm/music/Millencolin/_/Inte+Vara+%C3%84gd
2019-02-08 14:52:00 +0000 UTC	No Cigar	Millencolin	Pennybridge Pioneers	https://www.last.fm/music/Millencolin/_/No+Cigar
2019-02-08 14:53:00 +0000 UTC	Mr. Clean	Millencolin	Same Old Tunes	https://www.last.fm/music/Millencolin/_/Mr.+Clean
2019-02-08 14:56:00 +0000 UTC	SOS	Millencolin	SOS (Single)	https://www.last.fm/music/Millencolin/_/SOS
2019-02-08 15:00:00 +0000 UTC	True Brew	Millencolin	True Brew	https://www.last.fm/music/Millencolin/_/True+Brew
2019-02-08 15:03:00 +0000 UTC	SOS	Millencolin	SOS (Single)	https://www.last.fm/music/Millencolin/_/SOS
2019-02-08 15:06:00 +0000 UTC	SOS	Millencolin	SOS (Single)	https://www.last.fm/music/Millencolin/_/SOS
2019-02-08 15:09:00 +0000 UTC	Nothing	Millencolin	Nothing (Single)	https://www.last.fm/music/Millencolin/_/Nothing
2019-02-08 15:12:00 +0000 UTC	Nothing	Millencolin	Nothing (Single)	https://www.last.fm/music/Millencolin/_/Nothing
2019-02-08 15:16:00 +0000 UTC	SOS	Millencolin	SOS (Single)	https://www.last.fm/music/Millencolin/_/SOS
2019-02-08 15:20:00 +0000 UTC	True Brew	Millencolin	True Brew	https://www.last.fm/music/Millencolin/_/True+Brew
2019-02-08 15:22:00 +0000 UTC	Devil Me	Millencolin	Pennybridge Pioneers	https://www.last.fm/music/Millencolin/_/Devil+Me
2019-02-08 15:24:00 +0000 UTC	Heart Vs Mind	Millencolin	True Brew EP	https://www.last.fm/music/Millencolin/_/Heart+Vs+Mind
2019-02-08 15:27:00 +0000 UTC	Twenty Two	Millencolin	For Monkeys	https://www.last.fm/music/Millencolin/_/Twenty+Two
2019-02-08 15:29:00 +0000 UTC	Bullion	Millencolin	punk-o-rama 2	https://www.last.fm/music/Millencolin/_/Bullion
2019-02-08 15:33:00 +0000 UTC	Kemp	Millencolin	Home From Home	https://www.last.fm/music/Millencolin/_/Kemp
2019-02-08 15:35:00 +0000 UTC	Sense  Sensibility	Millencolin	True Brew	https://www.last.fm/music/Millencolin/_/Sense++Sensibility
2019-02-08 15:37:00 +0000 UTC	Duckpond	Millencolin	Pennybridge Pioneers	https://www.last.fm/music/Millencolin/_/Duckpond
2019-02-08 15:39:00 +0000 UTC	Silent Suicide	Millencolin	True Brew	https://www.last.fm/music/Millencolin/_/Silent+Suicide
2019-02-08 15:41:00 +0000 UTC	Pepper	Millencolin	Pennybridge Pioneers	https://www.last.fm/music/Millencolin/_/Pepper
2019-02-08 15:43:00 +0000 UTC	Fox	Millencolin	Pennybridge Pioneers	https://www.last.fm/music/Millencolin/_/Fox
2019-02-08 15:46:00 +0000 UTC	Black Eye	Millencolin	Punk-O-Rama 6	https://www.last.fm/music/Millencolin/_/Black+Eye
2019-02-08 15:49:00 +0000 UTC	Hellman	Millencolin	Pennybridge Pioneers	https://www.last.fm/music/Millencolin/_/Hellman
2019-02-08 15:52:00 +0000 UTC	Penguins  Polarbears	Millencolin	Pennybridge Pioneers	https://www.last.fm/music/Millencolin/_/Penguins++Polarbears
